Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASH01E	ASH02E	ASH03E	ASH04E	ASH05E	ASH06E	ASH07E	ASH08E	ASH09E	ASH10E	ASH11E	ASH12E	BSD01E	BSD02E	BSD03E	BSD04E	BSD05E	BSD06E	BSD07E	BSD08E	BSD09E	BSD10E	BSD11E	BSD12E	NSD01E	NSD02E	NSD03E	NSD04E	NSD05E	NSD06E	NSD07E	NSD08E	NSD09E	NSD10E	NSD11E	NSD12E	NSH01E	NSH02E	NSH03E	NSH04E	NSH05E	NSH06E	NSH07E	NSH08E	NSH09E	NSH10E	NSH11E	NSH12E	ASH01R	ASH02R	ASH03R	ASH04R	ASH05R	ASH06R	ASH07R	ASH08R	ASH09R	ASH10R	ASH11R	ASH12R	BSD01R	BSD02R	BSD03R	BSD04R	BSD05R	BSD06R	BSD07R	BSD08R	BSD09R	BSD10R	BSD11R	BSD12R	NSD01R	NSD02R	NSD03R	NSD04R	NSD05R	NSD06R	NSD07R	NSD08R	NSD09R	NSD10R	NSD11R	NSD12R	NSH01R	NSH02R	NSH03R	NSH04R	NSH05R	NSH06R	NSH07R	NSH08R	NSH09R	NSH10R	NSH11R	NSH12R
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	f_ASV00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	f_ASV00052	1334	259	21	38	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	2601	86	5168	1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	8	0	18	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	f_ASV00053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	85	0	64	19423	0	15753	0	0	0	0	236	0	0	0	0	0	0	4	0	0	0	0	0	347	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	406	16	0	10051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	f_ASV00054	0	0	598	597	0	326	0	87	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	unclassified	f_ASV00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1031	1548	223	241	65	0	0	0	0	6	252	0	0	5	0	0	0	0	0	4	0	0	0	5	6	0	207	0	189	1369	3	14	0	172	0	140
Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	f_ASV00056	0	0	0	0	0	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	19	0	135	0	0	0	3765	0	0	0	0	473	21516	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	450	0	0	0	565	0	0	0	0	163	178	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	f_ASV00057	0	0	16	0	0	30	0	85	220	12	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	102	183	125	9	0	498	0	723	0	6	45	87	0	0	39	3261	0	0	7	20	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	16	0	0	0	0	18	0	0
Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Tylospora	f_ASV00058	0	2703	133	985	0	0	247	137	0	212	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122	670	1304	0	1578	186	2703	1288	1891	2064	713	0	124	902	0	0	0	0	0	1123	1627	37	3220	0	0	0	0	297	0	3114	0	0	0	0	0	5	4730	0	1955	6421	0	0	0	0	0	0	1181
Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	f_ASV00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	317	123	155	164	184	54	57	38	81	35	5	428	484	1555	36	258	517	904	270	250	113	373	450	2068	173	467	24	793	1601	2038	715	121	16	722	1680	76	1094	698	953	1839	52	169	475	76	145	338	2047
Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	f_ASV00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	3137	0	0	0	0	0	3852	0	4487	0
Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	f_ASV00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0
Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	f_ASV00062	0	228	0	0	182	128	0	114	380	0	186	0	0	0	0	0	0	414	0	0	27	0	0	25	209	274	449	278	718	99	49	63	49	171	30	173	43	279	373	38	36	0	0	0	580	0	0	149	0	0	61	71	85	0	0	0	0	0	0	0	638	0	0	0	15	0	75	0	0	0	39	27	189	188	555	122	236	230	156	430	0	434	47	414	871	466	563	416	233	0	2039	237	1301	542	373	174
Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	f_ASV00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	f_ASV00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	f_ASV00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	f_ASV00066	33	0	0	0	0	0	0	0	0	0	3	0	80	375	13	9	55	216	11	82	27	150	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	318	538	245	386	947	511	271	201	36	831	131	56	341	713	102	367	123	343	694	737	85	0	0	97	0	316	246	54	97	118	0	0	0	56	0	0	0	782	101	275	734	118	0	276	113	410	0	98
Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	f_ASV00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	f_ASV00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3037	0	0	1511	729	0	5546	0	0	0	5180	0	0	0	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	f_ASV00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	547	120	114	57	45	131	57	0	165	30	62	57	82	14	8	0	55	389	53	240	69	38	409	0	21	11	0	4	28	56	3	7	0	0	50	40	2059	110	1170	835	10	2	227	0	112	4	575
Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	f_ASV00070	0	0	171	257	29	0	305	207	0	0	23	59	0	0	0	408	0	311	14446	0	45	130	0	0	0	0	101	42	0	64	9	14	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	90	0	37	41	44	0	50	62	58	14	0	0	0	191	82	481	149	659	218	119	22	0	0	329	26	16	278	385	68	0	0	0	357	29	0	63	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	unclassified	unclassified	f_ASV00071	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	257	51	0	0	0	0	0	0	8	0	0	0	0	0	0	90	211	133	0	0	0	0	0	13	197	0	0	96	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	48	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	62	80	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	f_ASV00072	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10555	0	0	0	0	0	0	0	0	0	3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	f_ASV00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Amphinema	f_ASV00074	0	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	180	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	268	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	1069	2564	0	0	4379	489	763	834	920	0	0	0	0	0	254	0	139	0	0	1005	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Amphinema	f_ASV00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	220	0	0	0	29	0	0	2092	1974	0	0	0	0	0	0	0	0	1177	0	0	0	0	0	0	0	0	0	0	0	0	20	0	148	0	0	70	559	0	0	0	0	0	169
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	f_ASV00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1406	6091	101	1360	246	4553	3055	29	0	0	0	0	3230	0	0	2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	f_ASV00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	272	273	0	0	0	0	0	0	0	0	0	0	0	0	0	2275	2299	332	0	1707	0	1182	0	0	10	80	0	1096	0	0	0	1219	0	168	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	f_ASV00078	0	0	0	0	0	0	0	141	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	29	248	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	unclassified	f_ASV00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	0	0	0	0	0	0	0	26568	2493	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	18	0	0	20	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	f_ASV00080	0	17	4043	5821	0	0	575	0	0	0	0	133	0	4	0	0	7437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	543	101	0	189	0	3	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	f_ASV00081	0	53	543	149	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	26	63	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	unclassified	unclassified	f_ASV00082	14	81	17	94	29	33	0	0	0	0	0	0	0	0	149	0	0	768	3	17	118	47	0	19	132	482	230	340	2233	568	12	14	13	34	0	68	22	9	14	0	93	91	25	432	0	0	48	199	43	30	0	22	18	115	0	0	0	0	16	0	74	0	160	21	117	189	340	75	74	27	165	195	356	42	232	90	183	172	442	236	2460	0	386	415	51	254	199	85	0	285	85	385	132	274	443	88
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomonodictydaceae	Pleomonodictys	f_ASV00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	3395	5412	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	90	5	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Xenopolyscytalum	f_ASV00084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Oncopodiella	f_ASV00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	unclassified	f_ASV00086	0	0	343	0	180	0	0	0	0	0	765	49	0	65	0	94	0	0	43	0	0	0	0	226	0	167	275	22	703	0	115	0	0	0	0	2414	0	1257	0	0	0	0	0	0	0	0	32	0	137	0	0	0	0	66	0	40	0	0	1267	0	0	0	0	0	0	0	106	0	95	0	0	0	0	31	876	33	0	633	129	0	0	26	216	463	0	0	0	0	0	0	0	0	26	0	124	0
Fungi	Ascomycota	Eurotiomycetes	unclassified	unclassified	unclassified	f_ASV00087	0	0	0	0	0	0	0	0	0	0	0	0	277	150	129	508	0	63	0	330	0	0	0	21	0	0	0	0	0	401	26	61	41	0	48	0	0	0	0	0	106	0	0	77	0	0	6	82	40	0	0	0	0	0	0	0	0	0	0	0	38	178	45	491	80	148	501	270	35	4	45	54	0	0	47	0	0	130	55	294	200	89	0	82	0	0	132	0	102	68	0	27	170	25	229	0
Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	unclassified	f_ASV00088	0	355	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	unclassified	unclassified	unclassified	f_ASV00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	35	94	88	0	11	0	0	75	0	3460
Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	f_ASV00090	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	56	0	0	0	0	456	220	0	0	0	0	0	68	95	0	0	0	0	0	162	1392	1837	2635	0	28	110	0	0	340	77	2587
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	f_ASV00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	f_ASV00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	f_ASV00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	0	15241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	f_ASV00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14601	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	12	0	0	0	0	198	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	691	0	0	0	0	0	0	0	0	0	0	0	0	103	0	133	677	0	0	0	0	131	0	0	346
Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	f_ASV00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	f_ASV00096	51	0	294	0	50	0	0	0	0	112	0	99	0	0	0	0	0	323	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	12	353	0	0	0	0	0	0	0	0	0	0	0	0	1176	0	1363	175	573	0	0	126	0	0	0	1940	0	0	0	0	0	0	2072	2414	0	0	0	0	0	557	2797	0	263	0	506	0	0	0	0	0	63	0	496	32	0	354	0	0	3103	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Tylospora	f_ASV00097	0	2046	0	0	0	0	202	85	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	1096	0	0	0	845	320	455	0	45	0	495	1216	453	787	0	0	0	0	0	0	1108	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	527	773	564	1564
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	f_ASV00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	f_ASV00099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	896	544	979	146	223	310	600	532	280	89	28	480	15	111	0	54	106	107	134	119	0	62	64	937	73	168	28	543	314	606	115	0	0	32	407	42	122	112	332	0	20	0	83	38	37	0	29
Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	f_ASV00100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	317	43	0	0	145	0	0	0	0	0	0	0	0	2815	650	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	53	18	0	0	0	0
Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	f_ASV00101	0	6	0	0	4	0	0	0	0	0	0	0	0	50	73	89	0	361	0	338	9	113	0	0	42	0	45	27	135	40	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	20	24	30	13	45	17	81	0	94	22	15	0	7	22	0	1238	402	905	487	122	1040	118	321	308	211	327	96	1061	43	108	10	329	219	537	425	745	127	157	761	35	307	102	144	137	0	176	284	72	126	202	271
Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	f_ASV00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	27	0	0	52	43	20	0	0	76	0	20	2271	211	339	0	200	103	40	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	f_ASV00103	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	4	156	576	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Leotiomycetes	unclassified	unclassified	unclassified	f_ASV00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	344	243	450	125	159	78	82	118	178	57	7	117	0	0	1864	0	1331	1877	1480	1480	0	1503	0	0	0	0	0	0	1495	0	0	0	0	1109	0	0	0	2229	1894	219	0	567	0	0	0	0	0
